# pack	reading	output	dataset	category
geography	ao'lin'pa'si'qiao	奧林帕斯橋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ao'lun'zhi'cheng	奧倫治城	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ao'shan'bu'dao	奧山步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ao'shen'shui	奧深水	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ao'wan'da'diao'qiao	奧萬大吊橋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ao'wan'da'sen'lin'you'le'qu	奧萬大森林遊樂區	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ao'xia	凹下	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	aobenling	奧本嶺	rudy-2026.09.03:upstream	geography_history
geography	ap	安平	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ap	安坡	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ap	愛坡	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	apc	安平城	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	apd	安平頂	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	apgb	安平古堡	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	apggjlsfjq	安平港國家歷史風景區	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	aph	安平後	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	apk	安平坑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	apl	隘排寮	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	apq	安平區	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	apsdsk	安坡山登山口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	apsdslx	安坡山登山路線	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	apsw	安平樹屋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	apxpt	安平小砲臺	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	apz	安平鎮	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	aq	安岐	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	aq	庵前	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	aqmtl	愛情摩天輪	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	aquankengshan	阿泉坑山	rudy-2026.09.03:upstream	geography_history
geography	aquankengshanxibeifeng	阿泉坑山西北峰	rudy-2026.09.03:upstream	geography_history
geography	arouyangshan	阿柔洋山	rudy-2026.09.03:upstream	geography_history
geography	as	岸上	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	as	安朔	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	as	安順	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	as	暗山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	as	案山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	as	矮山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	asanglaijiashan	阿桑來戛山	rudy-2026.09.03:upstream	geography_history
geography	asbd	奧山步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	asc	愛勢村	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ask	矮山坑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ass	奧深水	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	aswlc	安順烏鰡池	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	asxsd	案山下水道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	asxw	愛上喜翁	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	asyg	案山漁港	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	at	安藤	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	at	安通	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	at	岸頭	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	at	暗潭	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	atdq	安通吊橋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ath	昂天湖	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	atjsb	安土堀山北	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ats	岸頭山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	atslx	安通山路線	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	atwtxhyd	愛台灣圖形合影點	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	atyld	安通越嶺道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	atyldqdrk	安通越嶺道起點入口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	atyldzsp	安通越嶺道指示牌	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	atz	安田莊	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	aw	暗窩	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	awddq	奧萬大吊橋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	awdslylq	奧萬大森林遊樂區	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	awsdfsd	暗霧索道發送點	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	awsdzdd	暗霧索道著地點	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	aww	安屋窩	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ax	凹下	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ax	隘巷	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	axc	愛心池	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	axpb	愛心瀑布	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	axszlj	愛心沙洲路徑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ay	愛玉	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ay	安業	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ay	暗影	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ayb	阿義碑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	aygd	隘勇古道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ayjds	隘勇監督所	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	aysbd	暗影山步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	aysdblbd	暗影山東北稜步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	aysdnlbd	暗影山東南稜步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	aysdsk	暗影山登山口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	aysnlbd	暗影山南稜步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	aysxblbd	暗影山西北稜步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ayt	愛玉亭	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ayt	愛育堂	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ayushan	阿玉山	rudy-2026.09.03:upstream	geography_history
geography	ayuxishan	阿玉溪山	rudy-2026.09.03:upstream	geography_history
geography	aywz	阿育王柱	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ayxyz	隘勇線遺址	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	az	安住	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	az	安招	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	azhaowufengshan	阿罩霧鳳山	rudy-2026.09.03:upstream	geography_history
geography	azhaowushan	阿罩霧山	rudy-2026.09.03:upstream	geography_history
geography	azm	矮種馬	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	azuoshan	阿作山	rudy-2026.09.03:upstream	geography_history
geography	ba	北安	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba	北澳	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'ba'feng'lu'xian	八八峰路線	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'ba'fu'jian'ji'nian'bei	八八復健紀念碑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'ba'keng'dao	八八坑道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'ba'keng'dao	巴巴坑道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'ba'la'lun	巴巴拉崙	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'ba'long	巴巴隆	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'bai'jie	八百階	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'bian	八邊	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'bian'shan'lu'xian	八邊山路線	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'chi'men	八尺門	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'chi'men'shui'dao	八尺門水道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'chi'men'yu'gang	八尺門漁港	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'cun'pao'zhen'di	八吋砲陣地	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'da'qiu	八大邱	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'da'sen'lin'you'le'yuan	八大森林遊樂園	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'dai'wan	八代灣	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'de'nan'lu'chu'kou	八德南路出口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'de'qu	八德區	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'de'shi	八德市	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'de'sui'dao	八德隧道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'ding'xi	八頂溪	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'dong'liao	八棟寮	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'dong'shan'zui'gao'feng'qian'song'zhen'ying'di	八東山最高峰前松針營地	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'dou'keng'nei	八斗坑內	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'dou'shan'bao'xian'dao	八斗山保線道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'dou'zi	八斗子	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'dou'zi'yu'gang	八斗子漁港	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'du	八堵	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'du'bei	八堵北	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'du'nan	八堵南	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'du'shan	八堵山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'er'san'pao'zhan'gu'shi'guan	八二三砲戰故事館	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'er'san'pao'zhan'ji'nian'bei	八二三砲戰紀念碑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'er'san'tai'hai'zhan'yi'ji'nian'bei	八二三臺海戰役紀念碑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'er'san'tai'hai'zhan'yi'ji'nian'guan	八二三臺海戰役紀念館	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'er'san'tai'hai'zhan'yi'sheng'li'ji'nian'bei	八二三臺海戰役勝利紀念碑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'er'san'zhan'yi'ji'nian'bei	八二三戰役紀念碑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'er'san'zhan'yi'sheng'li'ji'nian'bei	八二三戰役勝利紀念碑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'fen	八分	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'fen	八份	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'fen'liao	八分寮	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'fen'liao'ding	八分寮頂	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'fen'liao'gu'dao	八分寮古道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'fen'liao'pao'tai'lu'xian	八分寮砲台路線	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'fen'liao'shan	八分寮山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'fen'liao'shan'deng'shan'kou	八分寮山登山口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'fen'liao'shan'deng'shan'lu'xian	八分寮山登山路線	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'fen'suo	八分所	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'gu	八股	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'gu'gou	八股溝	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'gu'guan'yin'shan	八股觀音山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'gu'kou	八股口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'gu'pai'shui'gan'xian	八股排水幹線	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'gu'tu'di'gong	八股土地公	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'gua'cha'yuan'ting'che'chang	八卦茶園停車場	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'gua'chi	八卦池	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'gua'cuo	八卦厝	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'gua'jiu'long'chi	八卦九龍池	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'gua'li	八卦力	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'gua'li'diao'qiao	八卦力吊橋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'gua'liao	八卦寮	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'gua'pu'bu	八卦瀑布	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'gua'shan'tian'kong'bu'dao	八卦山天空步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'gua'shan'xiu'qi'bu'dao	八卦山休憩步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'gua'shan'yin'qiao	八卦山銀橋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'gua'sheng'qi'tai	八卦升旗台	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'gua'zhen	八卦陣	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'gui	八櫃	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'ha'chi	巴哈池	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'hao'sui'dao	八號隧道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'jia	八甲	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'jia'er	八甲二	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'jia'hu	八甲湖	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'jia'liao	八甲寮	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'jia'sa	拔加薩	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'jiao'dian	八角店	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'jiao'keng	八角坑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'jiao'liao'wang'tai	八角瞭望台	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'jiao'lin	八角林	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'jiao'lin'he	八角林河	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'jiao'tang	八角塘	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'jiao'tang'tu'di'gong'miao'bu'dao	八角塘土地公廟步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'jiao'ti	八腳梯	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'jiao'ting	八角亭	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'jiao'ting'pai'shui'gou	八角亭排水溝	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'ku'la'si	巴庫拉斯	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'ku'la'si'pu'bu	巴庫拉斯瀑布	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'ku'la'si'shan'deng'shan'kou	巴庫拉斯山登山口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'ku'la'si'shan'deng'shan'lu'xian	巴庫拉斯山登山路線	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'kuai'cuo	八塊厝	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'lao'ye	八老爺	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'li'du'chuan'tou'lao'jie	八里渡船頭老街	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'li'guan'yin'shan	八里觀音山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'li'wan	八里灣	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'li'wan'hu	八里灣湖	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'li'wen'hua'gong'yuan	八里文化公園	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'li'xiang	八里鄉	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'li'zuo'an'zi'xing'che'dao	八里左岸自行車道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'lian	八連	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'lian'gang	叭嗹港	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'lian'xi'tou	八連溪頭	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'liao	八寮	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'liao'wan	八寮灣	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'ling	巴陵	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'ling	壩嶺	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'ling'er'hao'sui'dao	巴陵二號隧道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ba'ling'gu'dao	巴陵古道	rudy-2026.09.03:mcbopomofo-derived	geography_history
