# pack	reading	output	source	category
poj	tiau5-kang	tiâu-kang	taihoa:82373	extended_vocabulary
poj	tiau5-kang	tiâu-kang	taihoa:82374	extended_vocabulary
poj	tiau5-kau3	tiâu-kàu	taihoa:82375	extended_vocabulary
poj	tiau5-ke7	tiâu-kē	taihoa:82376	extended_vocabulary
poj	tiau5-keng-ioh8	tiâu-keng-io̍h	taihoa:82377	extended_vocabulary
poj	tiau5-khoan2	tiâu-khoán	taihoa:82378	extended_vocabulary
poj	tiau5-ki	tiâu-ki	taihoa:82379	extended_vocabulary
poj	tiau5-kiann7	tiâu-kiāⁿ	taihoa:82380	extended_vocabulary
poj	tiau5-kiann7	tiâu-kiāⁿ	taiwanese-basic:5146	everyday_vocabulary
poj	tiau5-koan5	tiâu-koân	taihoa:82381	extended_vocabulary
poj	tiau5-koo3-i3	tiâu-kò͘-ì	taihoa:82382	extended_vocabulary
poj	tiau5-koo3-i3	tiâu-kò͘-ì	taihoa:82383	extended_vocabulary
poj	tiau5-koo3-i3	tiâu-kò͘-ì	taihoa:82384	extended_vocabulary
poj	tiau5-koo3-i3	tiâu-kò͘-ì	taihoa:82385	extended_vocabulary
poj	tiau5-kui	tiâu-kui	taihoa:82386	extended_vocabulary
poj	tiau5-lam5	tiâu-lâm	taihoa:82387	extended_vocabulary
poj	tiau5-le7	tiâu-lē	taihoa:82388	extended_vocabulary
poj	tiau5-li2	tiâu-lí	taihoa:82389	extended_vocabulary
poj	tiau5-li2	tiâu-lí	taihoa:82390	extended_vocabulary
poj	tiau5-li2-pau	tiâu-lí-pau	itaigi:14119	short_vocabulary
poj	tiau5-liu5	tiâu-liû	taihoa:82391	extended_vocabulary
poj	tiau5-m5	tiâu-m̂	taihoa:82392	extended_vocabulary
poj	tiau5-m5	tiâu-m̂	taihoa:82393	extended_vocabulary
poj	tiau5-oe5	tiâu-ôe	taihoa:82350	extended_vocabulary
poj	tiau5-oe5	tiâu-ôe	taihoa:82351	extended_vocabulary
poj	tiau5-pai3	tiâu-pài	taihoa:82394	extended_vocabulary
poj	tiau5-pak	tiâu-pak	itaigi:4241	short_vocabulary
poj	tiau5-pak	tiâu-pak	taihoa:82395	extended_vocabulary
poj	tiau5-pak	tiâu-pak	taihoa:82396	extended_vocabulary
poj	tiau5-pak	tiâu-pak	taihoa:82397	extended_vocabulary
poj	tiau5-pan2	tiâu-pán	taihoa:82398	extended_vocabulary
poj	tiau5-phiah	tiâu-phiah	taihoa:82399	extended_vocabulary
poj	tiau5-pui5	tiâu-pûi	taihoa:82400	extended_vocabulary
poj	tiau5-put-li5-tit8	tiâu-put-lî-ti̍t	taihoa:82401	extended_vocabulary
poj	tiau5-put-li5-tit8	tiâu-put-lî-ti̍t	taihoa:82402	extended_vocabulary
poj	tiau5-sek	tiâu-sek	taihoa:82403	extended_vocabulary
poj	tiau5-sek	tiâu-sek	taihoa:82404	extended_vocabulary
poj	tiau5-sek-poann5	tiâu-sek-pôaⁿ	itaigi:14372	short_vocabulary
poj	tiau5-sek8	Tiâu-se̍k	itaigi:13042	short_vocabulary
poj	tiau5-sek8	tiâu-se̍k	taihoa:82405	extended_vocabulary
poj	tiau5-sek8-leng5	Tiâu-se̍k-lêng	itaigi:13043	short_vocabulary
poj	tiau5-seng3	tiâu-sèng	taihoa:82406	extended_vocabulary
poj	tiau5-seng3-te7	tiâu-sèng-tē	itaigi:12206	short_vocabulary
poj	tiau5-si	tiâu-si	taihoa:82407	extended_vocabulary
poj	tiau5-si	tiâu-si	taihoa:82408	extended_vocabulary
poj	tiau5-si-hun	tiâu-si-hun	taihoa:82413	extended_vocabulary
poj	tiau5-si-hun	tiâu-si-hun	taihoa:82414	extended_vocabulary
poj	tiau5-sian2	Tiâu-sián	taihoa:82409	extended_vocabulary
poj	tiau5-sian2	tiâu-sián	taihoa:82410	extended_vocabulary
poj	tiau5-sian2 jit8-pun2 si5-tai7	Tiâu-sián Ji̍t-pún sî-tāi	itaigi:7421	short_vocabulary
poj	tiau5-sian2 ong5-tiau5	Tiâu-sián ông-tiâu	itaigi:12527	short_vocabulary
poj	tiau5-sian2-gi2	Tiâu-sián-gí	itaigi:12731	short_vocabulary
poj	tiau5-sian2-tong5	tiâu-sián-tông	taihoa:82411	extended_vocabulary
poj	tiau5-siau	tiâu-siau	taihoa:82412	extended_vocabulary
poj	tiau5-sin	tiâu-sin	taihoa:82415	extended_vocabulary
poj	tiau5-sin5	tiâu-sîn	taihoa:82416	extended_vocabulary
poj	tiau5-sip	tiâu-sip	taihoa:82417	extended_vocabulary
poj	tiau5-tai7	tiâu-tāi	taihoa:82418	extended_vocabulary
poj	tiau5-tai7	tiâu-tāi	taihoa:82422	extended_vocabulary
poj	tiau5-tai7-be2	tiâu-tāi-bé	taihoa:82423	extended_vocabulary
poj	tiau5-tai7-boe2	tiâu-tāi-bóe	taihoa:82419	extended_vocabulary
poj	tiau5-tai7-boe2	tiâu-tāi-bóe	taihoa:82420	extended_vocabulary
poj	tiau5-tan-ji7-goan5	tiâu-tan-jī-goân	itaigi:17111	short_vocabulary
poj	tiau5-te2	tiâu-té	taihoa:82421	extended_vocabulary
poj	tiau5-te7	tiâu-tē	taihoa:82422	extended_vocabulary
poj	tiau5-te7-be2	tiâu-tē-bé	taihoa:82419	extended_vocabulary
poj	tiau5-te7-be2	tiâu-tē-bé	taihoa:82420	extended_vocabulary
poj	tiau5-te7-boe2	tiâu-tē-bóe	taihoa:82423	extended_vocabulary
poj	tiau5-teng5	tiâu-têng	taihoa:82424	extended_vocabulary
poj	tiau5-thai	tiâu-thai	taihoa:82425	extended_vocabulary
poj	tiau5-thinn	tiâu-thiⁿ	taihoa:82426	extended_vocabulary
poj	tiau5-ti5	tiâu-tî	taihoa:82427	extended_vocabulary
poj	tiau5-ti5	tiâu-tî	taihoa:82428	extended_vocabulary
poj	tiau5-ti5	tiâu-tî	taihoa:82429	extended_vocabulary
poj	tiau5-ti5	tiâu-tî	taihoa:82430	extended_vocabulary
poj	tiau5-ti7	tiâu-tī	taihoa:82431	extended_vocabulary
poj	tiau5-ti7	tiâu-tī	taihoa:82432	extended_vocabulary
poj	tiau5-tiann2	tiâu-tiáⁿ	itaigi:11236	short_vocabulary
poj	tiau5-tiann2	tiâu-tiáⁿ	itaigi:14370	short_vocabulary
poj	tiau5-tiann2	tiâu-tiáⁿ	taihoa:82433	extended_vocabulary
poj	tiau5-tiann2	tiâu-tiáⁿ	taihoa:82434	extended_vocabulary
poj	tiau5-tiau5-iu2-li2	tiâu-tiâu-iú-lí	taihoa:82436	extended_vocabulary
poj	tiau5-tioh8	tiâu-tio̍h	itaigi:14766	short_vocabulary
poj	tiau5-tioh8	tiâu-tio̍h	taihoa:82437	extended_vocabulary
poj	tiau5-tioh8	tiâu-tio̍h	taihoa:82438	extended_vocabulary
poj	tiau5-tit8	tiâu-ti̍t	itaigi:1232	short_vocabulary
poj	tiau5-tit8	tiâu-ti̍t	itaigi:16571	short_vocabulary
poj	tiau5-tit8	tiâu-ti̍t	taihoa:82439	extended_vocabulary
poj	tiau5-tit8	tiâu-ti̍t	taihoa:82440	extended_vocabulary
poj	tiau5-tit8	tiâu-ti̍t	taihoa:82441	extended_vocabulary
poj	tiau5-tit8	tiâu-ti̍t	taihoa:82442	extended_vocabulary
poj	tiau5-tit8	tiâu-ti̍t	taihoa:82443	extended_vocabulary
poj	tiau5-tit8	tiâu-ti̍t	taihoa:82444	extended_vocabulary
poj	tiau5-tit8	tiâu-ti̍t	taihoa:82445	extended_vocabulary
poj	tiau5-tit8	tiâu-ti̍t	taihoa:82446	extended_vocabulary
poj	tiau5-tit8	tiâu-ti̍t	taihoa:82447	extended_vocabulary
poj	tiau5-tit8	tiâu-ti̍t	taihoa:82448	extended_vocabulary
poj	tiau5-tit8-lang5	tiâu-ti̍t-lâng	taihoa:82449	extended_vocabulary
poj	tiau5-tit8-lang5	tiâu-ti̍t-lâng	taihoa:82450	extended_vocabulary
poj	tiau5-toann7	tiâu-tōaⁿ	taihoa:82451	extended_vocabulary
poj	tiau5-toann7	tiâu-tōaⁿ	taihoa:82452	extended_vocabulary
poj	tiau5-toe2	tiâu-tóe	taihoa:82421	extended_vocabulary
poj	tiau5-tui3	tiâu-tùi	taihoa:82453	extended_vocabulary
poj	tiau5-tui3	tiâu-tùi	taihoa:82454	extended_vocabulary
poj	tiau7	tiāu	taihoa:82455	extended_vocabulary
poj	tiau7	tiāu	taihoa:82456	extended_vocabulary
poj	tiau7	tiāu	taihoa:82457	extended_vocabulary
poj	tiau7	tiāu	taihoa:82458	extended_vocabulary
poj	tiau7	tiāu	taiwanese-basic:5148	everyday_vocabulary
poj	tiau7-se3	tiāu-sè	taihoa:82459	extended_vocabulary
poj	tiau7-si3	tiāu-sì	taihoa:82459	extended_vocabulary
poj	tiau7-su7	tiāu-sū	itaigi:11180	short_vocabulary
poj	tiau7-thau5	tiāu-thâu	itaigi:4154	short_vocabulary
poj	tiau7-thau5	tiāu-thâu	taihoa:82460	extended_vocabulary
poj	tiau7-thau5	tiāu-thâu	taihoa:82461	extended_vocabulary
poj	tiau7-thau5	tiāu-thâu	taihoa:82462	extended_vocabulary
poj	tiau7-thau5	tiāu-thâu	taihoa:82463	extended_vocabulary
poj	tiau7-thau5	tiāu-thâu	taihoa:82464	extended_vocabulary
poj	tiau7-thau5	tiāu-thâu	taihoa:82465	extended_vocabulary
poj	tiau7-thau5	tiāu-thâu	taihoa:82466	extended_vocabulary
poj	tih	tih	itaigi:6211	short_vocabulary
poj	tih	tih	taihoa:82559	extended_vocabulary
poj	tih	tih	taihoa:82560	extended_vocabulary
poj	tih	tih	taihoa:82561	extended_vocabulary
poj	tih	tih	taihoa:82562	extended_vocabulary
poj	tih	tih	taiwanese-basic:5152	everyday_vocabulary
poj	tih	ti̍h	taihoa:82563	extended_vocabulary
poj	tih	ti̍h	taihoa:82564	extended_vocabulary
poj	tih	ti̍h	taihoa:82565	extended_vocabulary
poj	tih	ti̍h	taiwanese-basic:5153	everyday_vocabulary
poj	tih--chhut-lai	tih--chhut-lâi	taihoa:82571	extended_vocabulary
poj	tih--chhut-lai5	tih--chhut-lâi	taihoa:82571	extended_vocabulary
poj	tih-a	ti̍h-á	taihoa:82566	extended_vocabulary
poj	tih-a	ti̍h-á	taihoa:82567	extended_vocabulary
poj	tih-a thiap au-a	ti̍h-á thia̍p au-á	itaigi:13545	short_vocabulary
poj	tih-bak-sai	tih-ba̍k-sái	taihoa:82568	extended_vocabulary
poj	tih-bak8-sai2	tih-ba̍k-sái	taihoa:82568	extended_vocabulary
poj	tih-beh	tih-beh	taihoa:76166	extended_vocabulary
poj	tih-beh	tih-beh	taihoa:76167	extended_vocabulary
poj	tih-beh	tih-beh	taihoa:82569	extended_vocabulary
poj	tih-beh-si	tih-beh-sí	taihoa:82570	extended_vocabulary
poj	tih-beh-si2	tih-beh-sí	taihoa:82570	extended_vocabulary
poj	tih-chui	tih-chúi	taihoa:82572	extended_vocabulary
poj	tih-chui	tih-chúi	taihoa:82573	extended_vocabulary
poj	tih-chui2	tih-chúi	taihoa:82572	extended_vocabulary
poj	tih-chui2	tih-chúi	taihoa:82573	extended_vocabulary
poj	tih-hoeh	tih-hoeh	taihoa:82574	extended_vocabulary
poj	tih-hoo	tih-hō͘	taihoa:82575	extended_vocabulary
poj	tih-hoo7	tih-hō͘	taihoa:82575	extended_vocabulary
poj	tih-huih	tih-huih	taihoa:82574	extended_vocabulary
poj	tih-kng	tih-kńg	taihoa:82578	extended_vocabulary
poj	tih-kng2	tih-kńg	taihoa:82578	extended_vocabulary
poj	tih-le	tih-lé	taihoa:82579	extended_vocabulary
poj	tih-le2	tih-lé	taihoa:82579	extended_vocabulary
poj	tih-sih	tih-sih	taihoa:82581	extended_vocabulary
poj	tih-sih-chhiu	tih-sih-chhiú	taihoa:82582	extended_vocabulary
poj	tih-sih-chhiu2	tih-sih-chhiú	taihoa:82582	extended_vocabulary
poj	tih-tang-ke	tih-tāng-ke	taihoa:82583	extended_vocabulary
poj	tih-tang-ke	tih-tāng-ke	taihoa:82584	extended_vocabulary
poj	tih-tang-ke	tih-tāng-ke	taihoa:82585	extended_vocabulary
poj	tih-tang-ke	tih-tāng-ke	taihoa:82586	extended_vocabulary
poj	tih-tang-ke	tih-tāng-ke	taihoa:82587	extended_vocabulary
poj	tih-tang-koe	tih-tāng-koe	taihoa:82583	extended_vocabulary
poj	tih-tang-koe	tih-tāng-koe	taihoa:82584	extended_vocabulary
poj	tih-tang-koe	tih-tāng-koe	taihoa:82585	extended_vocabulary
poj	tih-tang-koe	tih-tāng-koe	taihoa:82586	extended_vocabulary
poj	tih-tang-koe	tih-tāng-koe	taihoa:82587	extended_vocabulary
poj	tih-tang7-ke	tih-tāng-ke	taihoa:82583	extended_vocabulary
poj	tih-tang7-ke	tih-tāng-ke	taihoa:82584	extended_vocabulary
poj	tih-tang7-ke	tih-tāng-ke	taihoa:82585	extended_vocabulary
poj	tih-tang7-ke	tih-tāng-ke	taihoa:82586	extended_vocabulary
poj	tih-tang7-ke	tih-tāng-ke	taihoa:82587	extended_vocabulary
poj	tih-tang7-koe	tih-tāng-koe	taihoa:82583	extended_vocabulary
poj	tih-tang7-koe	tih-tāng-koe	taihoa:82584	extended_vocabulary
poj	tih-tang7-koe	tih-tāng-koe	taihoa:82585	extended_vocabulary
poj	tih-tang7-koe	tih-tāng-koe	taihoa:82586	extended_vocabulary
poj	tih-tang7-koe	tih-tāng-koe	taihoa:82587	extended_vocabulary
poj	tih-tap	tih-tap	taihoa:82588	extended_vocabulary
poj	tih-tih	tih-tih	taihoa:82589	extended_vocabulary
poj	tih-tih-a	tih-tih-á	taihoa:82590	extended_vocabulary
poj	tih-tih-a	tih-tih-á	taihoa:82591	extended_vocabulary
poj	tih-tih-a2	tih-tih-á	taihoa:82590	extended_vocabulary
poj	tih-tih-a2	tih-tih-á	taihoa:82591	extended_vocabulary
poj	tih-tih-thuh-thuh	tih-tih-thu̍h-thu̍h	taihoa:82592	extended_vocabulary
poj	tih-tih-thuh8-thuh8	tih-tih-thu̍h-thu̍h	taihoa:82592	extended_vocabulary
poj	tih-tih-tuh-tuh	tih-tih-tu̍h-tu̍h	taihoa:82593	extended_vocabulary
poj	tih-tih-tuh8-tuh8	tih-tih-tu̍h-tu̍h	taihoa:82593	extended_vocabulary
poj	tih-tok-ku	tih-tok-ku	taihoa:82594	extended_vocabulary
poj	tih-tuh	tih-tuh	taihoa:82595	extended_vocabulary
poj	tih-tuh	tih-tuh	taihoa:82596	extended_vocabulary
poj	tih8	ti̍h	taihoa:82563	extended_vocabulary
poj	tih8	ti̍h	taihoa:82564	extended_vocabulary
poj	tih8	ti̍h	taihoa:82565	extended_vocabulary
poj	tih8	ti̍h	taiwanese-basic:5153	everyday_vocabulary
poj	tih8-a2	ti̍h-á	taihoa:82566	extended_vocabulary
poj	tih8-a2	ti̍h-á	taihoa:82567	extended_vocabulary
poj	tih8-a2 thiap8 au-a2	ti̍h-á thia̍p au-á	itaigi:13545	short_vocabulary
poj	tim	tim	taihoa:82664	extended_vocabulary
poj	tim	tìm	taihoa:82666	extended_vocabulary
poj	tim	tìm	taihoa:82667	extended_vocabulary
poj	tim	tìm	taiwanese-basic:5156	everyday_vocabulary
poj	tim	tîm	taihoa:82698	extended_vocabulary
poj	tim	tīm	taihoa:82734	extended_vocabulary
poj	tim	tīm	taihoa:82735	extended_vocabulary
poj	tim	tīm	taihoa:82736	extended_vocabulary
poj	tim--loh-khi	tîm--lo̍h-khì	taihoa:82716	extended_vocabulary
poj	tim--loh-khi	tîm--lo̍h-khì	taiwanese-basic:5158	everyday_vocabulary
poj	tim--loh-khu	tîm--lo̍h-khù	taihoa:82716	extended_vocabulary
poj	tim-a-chiu	tîm-á-chiú	taihoa:82699	extended_vocabulary
poj	tim-ang	tìm-âng	taihoa:82668	extended_vocabulary
poj	tim-ang	tìm-âng	taihoa:82669	extended_vocabulary
poj	tim-ang	tîm-âng	taihoa:82700	extended_vocabulary
poj	tim-be	tîm-bê	taihoa:82701	extended_vocabulary
poj	tim-bin	tîm-bîn	taihoa:82702	extended_vocabulary
poj	tim-chai	tîm-chāi	taihoa:82703	extended_vocabulary
poj	tim-chek-gam	tîm-chek-gâm	itaigi:17133	short_vocabulary
poj	tim-chek-giam	tîm-chek-giâm	itaigi:17132	short_vocabulary
poj	tim-cheng	tîm-chēng	taihoa:82704	extended_vocabulary
poj	tim-chhenn	tìm-chheⁿ	taihoa:82670	extended_vocabulary
poj	tim-chhenn	tìm-chheⁿ	taihoa:82671	extended_vocabulary
poj	tim-chhinn	tìm-chhiⁿ	taihoa:82670	extended_vocabulary
poj	tim-chhinn	tìm-chhiⁿ	taihoa:82671	extended_vocabulary
poj	tim-chim	tîm-chìm	taihoa:82705	extended_vocabulary
poj	tim-chioh-thau	tìm-chio̍h-thâu	taihoa:82672	extended_vocabulary
poj	tim-chioh-thau	tìm-chio̍h-thâu	taihoa:82673	extended_vocabulary
poj	tim-chiu	tîm-chiú	taihoa:82706	extended_vocabulary
poj	tim-chui	tîm-chùi	itaigi:3421	short_vocabulary
poj	tim-chui	tîm-chùi	taihoa:82709	extended_vocabulary
poj	tim-chui	tîm-chúi	taihoa:82707	extended_vocabulary
poj	tim-chui	tîm-chúi	taihoa:82708	extended_vocabulary
poj	tim-chui-bi	tîm-chúi-bī	itaigi:18314	short_vocabulary
poj	tim-chui-lam	tîm-chúi-lām	itaigi:18313	short_vocabulary
poj	tim-chun	tîm-chûn	taihoa:82710	extended_vocabulary
poj	tim-e	tīm-e	taihoa:82741	extended_vocabulary
poj	tim-gim	tîm-gîm	taihoa:82711	extended_vocabulary
poj	tim-hiunn	tîm-hiuⁿ	taihoa:82712	extended_vocabulary
poj	tim-hiunn	tîm-hiuⁿ	taihoa:82713	extended_vocabulary
poj	tim-ioh-a	tīm-io̍h-á	taihoa:82737	extended_vocabulary
poj	tim-ioh-a	tīm-io̍h-á	taihoa:82738	extended_vocabulary
poj	tim-iu	tîm-iu	taihoa:82714	extended_vocabulary
poj	tim-ke	tīm-ke	taihoa:82739	extended_vocabulary
poj	tim-khoann-bai-leh	tìm-khòaⁿ-bāi-leh	taihoa:82674	extended_vocabulary
poj	tim-khoann-bai-leh	tìm-khòaⁿ-bāi-leh	taihoa:82675	extended_vocabulary
poj	tim-kiu	tìm-kiû	taiwanese-basic:5157	everyday_vocabulary
poj	tim-kiu	tîm-kiû	itaigi:13326	short_vocabulary
poj	tim-koe	tīm-koe	taihoa:82739	extended_vocabulary
poj	tim-lak	tîm-lak	itaigi:18900	short_vocabulary
poj	tim-lam	tìm-lâm	taihoa:82676	extended_vocabulary
poj	tim-lam	tìm-lâm	taihoa:82677	extended_vocabulary
poj	tim-lam	tìm-lâm	taihoa:82678	extended_vocabulary
poj	tim-lam	tìm-lâm	taihoa:82679	extended_vocabulary
poj	tim-lam	tìm-lâm	taihoa:82680	extended_vocabulary
poj	tim-lek	tìm-le̍k	taihoa:82681	extended_vocabulary
poj	tim-loh	tîm-lo̍h	taihoa:82715	extended_vocabulary
poj	tim-lun	tîm-lûn	itaigi:14494	short_vocabulary
poj	tim-lun	tîm-lûn	taihoa:82717	extended_vocabulary
poj	tim-nng	tīm-nn̄g	taihoa:82740	extended_vocabulary
poj	tim-oe	tīm-oe	taihoa:82741	extended_vocabulary
poj	tim-oo	tìm-o͘	taihoa:82682	extended_vocabulary
poj	tim-poo	tīm-pó͘	taihoa:82742	extended_vocabulary
poj	tim-sak	tìm-sak	taihoa:82683	extended_vocabulary
poj	tim-sek	tìm-sek	taihoa:82684	extended_vocabulary
poj	tim-sek	tìm-sek	taihoa:82685	extended_vocabulary
poj	tim-sek	tìm-sek	taihoa:82686	extended_vocabulary
poj	tim-sek	tìm-sek	taihoa:82687	extended_vocabulary
poj	tim-si	tìm-sí	taihoa:82688	extended_vocabulary
poj	tim-sio	tīm-sio	taihoa:82743	extended_vocabulary
poj	tim-su	tîm-su	taihoa:82718	extended_vocabulary
poj	tim-sui	tîm-sūi	taihoa:82719	extended_vocabulary
poj	tim-tang	tìm-tāng	taihoa:82689	extended_vocabulary
poj	tim-tang	tîm-tāng	taihoa:82720	extended_vocabulary
poj	tim-tang	tîm-tāng	taihoa:82721	extended_vocabulary
poj	tim-tang	tīm-tâng	taihoa:82744	extended_vocabulary
poj	tim-tang	tīm-tâng	taihoa:82745	extended_vocabulary
poj	tim-tau	tìm-táu	itaigi:18076	short_vocabulary
poj	tim-tau	tìm-táu	itaigi:18077	short_vocabulary
poj	tim-tau	tìm-táu	taihoa:82690	extended_vocabulary
poj	tim-te	tîm-té	itaigi:6013	short_vocabulary
poj	tim-te	tîm-té	taihoa:82722	extended_vocabulary
poj	tim-te	tîm-té	taihoa:82723	extended_vocabulary
poj	tim-te	tîm-té	taihoa:82724	extended_vocabulary
poj	tim-te	tîm-té	taihoa:82725	extended_vocabulary
poj	tim-te	tîm-té	taihoa:82726	extended_vocabulary
poj	tim-te	tîm-té	taihoa:82727	extended_vocabulary
poj	tim-te	tîm-té	taihoa:82728	extended_vocabulary
poj	tim-te-e	tîm-té-ê	taihoa:82729	extended_vocabulary
poj	tim-te-e	tîm-té-ê	taihoa:82730	extended_vocabulary
poj	tim-thau	tìm-thâu	itaigi:14409	short_vocabulary
poj	tim-thau	tìm-thâu	itaigi:16094	short_vocabulary
poj	tim-thau	tìm-thâu	itaigi:4057	short_vocabulary
poj	tim-thau	tìm-thâu	taihoa:82691	extended_vocabulary
poj	tim-thau	tìm-thâu	taihoa:82692	extended_vocabulary
poj	tim-thau	tìm-thâu	taihoa:82693	extended_vocabulary
poj	tim-thau	tìm-thâu	taihoa:82694	extended_vocabulary
poj	tim-thau	tìm-thâu	taihoa:82695	extended_vocabulary
poj	tim-thau	tím-thâu	taihoa:82665	extended_vocabulary
poj	tim-tiau	tìm-tiāu	itaigi:17661	short_vocabulary
poj	tim-tiau	tìm-tiāu	taihoa:82696	extended_vocabulary
poj	tim-tiau	tìm-tiāu	taihoa:82697	extended_vocabulary
poj	tim-tiok	tîm-tio̍k	taihoa:82731	extended_vocabulary
poj	tim-tiong	tîm-tiōng	taihoa:82732	extended_vocabulary
poj	tim-toe	tîm-tóe	taihoa:82722	extended_vocabulary
poj	tim-toe	tîm-tóe	taihoa:82723	extended_vocabulary
poj	tim-toe	tîm-tóe	taihoa:82724	extended_vocabulary
poj	tim-toe	tîm-tóe	taihoa:82725	extended_vocabulary
poj	tim-toe-e	tîm-tóe-ê	taihoa:82729	extended_vocabulary
poj	tim-toe-e	tîm-tóe-ê	taihoa:82730	extended_vocabulary
poj	tim-ut	tîm-ut	taihoa:82733	extended_vocabulary
poj	tim2-thau5	tím-thâu	taihoa:82665	extended_vocabulary
poj	tim3	tìm	taihoa:82666	extended_vocabulary
poj	tim3	tìm	taihoa:82667	extended_vocabulary
poj	tim3	tìm	taiwanese-basic:5156	everyday_vocabulary
poj	tim3-ang5	tìm-âng	taihoa:82668	extended_vocabulary
poj	tim3-ang5	tìm-âng	taihoa:82669	extended_vocabulary
poj	tim3-chhenn	tìm-chheⁿ	taihoa:82670	extended_vocabulary
poj	tim3-chhenn	tìm-chheⁿ	taihoa:82671	extended_vocabulary
poj	tim3-chhinn	tìm-chhiⁿ	taihoa:82670	extended_vocabulary
poj	tim3-chhinn	tìm-chhiⁿ	taihoa:82671	extended_vocabulary
poj	tim3-chioh8-thau5	tìm-chio̍h-thâu	taihoa:82672	extended_vocabulary
poj	tim3-chioh8-thau5	tìm-chio̍h-thâu	taihoa:82673	extended_vocabulary
poj	tim3-khoann3-bai7-leh	tìm-khòaⁿ-bāi-leh	taihoa:82674	extended_vocabulary
poj	tim3-khoann3-bai7-leh	tìm-khòaⁿ-bāi-leh	taihoa:82675	extended_vocabulary
poj	tim3-kiu5	tìm-kiû	taiwanese-basic:5157	everyday_vocabulary
poj	tim3-lam5	tìm-lâm	taihoa:82676	extended_vocabulary
poj	tim3-lam5	tìm-lâm	taihoa:82677	extended_vocabulary
poj	tim3-lam5	tìm-lâm	taihoa:82678	extended_vocabulary
poj	tim3-lam5	tìm-lâm	taihoa:82679	extended_vocabulary
poj	tim3-lam5	tìm-lâm	taihoa:82680	extended_vocabulary
poj	tim3-lek8	tìm-le̍k	taihoa:82681	extended_vocabulary
poj	tim3-oo	tìm-o͘	taihoa:82682	extended_vocabulary
poj	tim3-sak	tìm-sak	taihoa:82683	extended_vocabulary
poj	tim3-sek	tìm-sek	taihoa:82684	extended_vocabulary
poj	tim3-sek	tìm-sek	taihoa:82685	extended_vocabulary
poj	tim3-sek	tìm-sek	taihoa:82686	extended_vocabulary
poj	tim3-sek	tìm-sek	taihoa:82687	extended_vocabulary
poj	tim3-si2	tìm-sí	taihoa:82688	extended_vocabulary
poj	tim3-tang7	tìm-tāng	taihoa:82689	extended_vocabulary
poj	tim3-tau2	tìm-táu	itaigi:18076	short_vocabulary
poj	tim3-tau2	tìm-táu	itaigi:18077	short_vocabulary
poj	tim3-tau2	tìm-táu	taihoa:82690	extended_vocabulary
poj	tim3-thau5	tìm-thâu	itaigi:14409	short_vocabulary
poj	tim3-thau5	tìm-thâu	itaigi:16094	short_vocabulary
poj	tim3-thau5	tìm-thâu	itaigi:4057	short_vocabulary
poj	tim3-thau5	tìm-thâu	taihoa:82691	extended_vocabulary
poj	tim3-thau5	tìm-thâu	taihoa:82692	extended_vocabulary
poj	tim3-thau5	tìm-thâu	taihoa:82693	extended_vocabulary
poj	tim3-thau5	tìm-thâu	taihoa:82694	extended_vocabulary
poj	tim3-thau5	tìm-thâu	taihoa:82695	extended_vocabulary
poj	tim3-tiau7	tìm-tiāu	itaigi:17661	short_vocabulary
poj	tim3-tiau7	tìm-tiāu	taihoa:82696	extended_vocabulary
poj	tim3-tiau7	tìm-tiāu	taihoa:82697	extended_vocabulary
poj	tim5	tîm	taihoa:82698	extended_vocabulary
poj	tim5--loh8-khi3	tîm--lo̍h-khì	taihoa:82716	extended_vocabulary
poj	tim5--loh8-khi3	tîm--lo̍h-khì	taiwanese-basic:5158	everyday_vocabulary
poj	tim5--loh8-khu3	tîm--lo̍h-khù	taihoa:82716	extended_vocabulary
poj	tim5-a2-chiu2	tîm-á-chiú	taihoa:82699	extended_vocabulary
poj	tim5-ang5	tîm-âng	taihoa:82700	extended_vocabulary
poj	tim5-be5	tîm-bê	taihoa:82701	extended_vocabulary
poj	tim5-bin5	tîm-bîn	taihoa:82702	extended_vocabulary
poj	tim5-chai7	tîm-chāi	taihoa:82703	extended_vocabulary
poj	tim5-chek-gam5	tîm-chek-gâm	itaigi:17133	short_vocabulary
poj	tim5-chek-giam5	tîm-chek-giâm	itaigi:17132	short_vocabulary
poj	tim5-cheng7	tîm-chēng	taihoa:82704	extended_vocabulary
poj	tim5-chim3	tîm-chìm	taihoa:82705	extended_vocabulary
poj	tim5-chiu2	tîm-chiú	taihoa:82706	extended_vocabulary
poj	tim5-chui2	tîm-chúi	taihoa:82707	extended_vocabulary
poj	tim5-chui2	tîm-chúi	taihoa:82708	extended_vocabulary
poj	tim5-chui2-bi7	tîm-chúi-bī	itaigi:18314	short_vocabulary
poj	tim5-chui2-lam7	tîm-chúi-lām	itaigi:18313	short_vocabulary
poj	tim5-chui3	tîm-chùi	itaigi:3421	short_vocabulary
poj	tim5-chui3	tîm-chùi	taihoa:82709	extended_vocabulary
poj	tim5-chun5	tîm-chûn	taihoa:82710	extended_vocabulary
poj	tim5-gim5	tîm-gîm	taihoa:82711	extended_vocabulary
poj	tim5-hiunn	tîm-hiuⁿ	taihoa:82712	extended_vocabulary
poj	tim5-hiunn	tîm-hiuⁿ	taihoa:82713	extended_vocabulary
poj	tim5-iu	tîm-iu	taihoa:82714	extended_vocabulary
